Symbol,CategoryName
BLBLIMITED,FINANCE - INVESTMENTS
TFL,FINANCE - GENERAL
INDOTHAI,FINANCE - GENERAL
INDOTHAI,SPECIAL
PRIMESECU,FINANCE - INVESTMENTS
HEXATRADEX,FINANCE - INVESTMENTS
IITL,FINANCE - INVESTMENTS
NAGREEKCAP,FINANCE - INVESTMENTS
OPTIEMUS,FINANCE - LEASING & HIRE PURCHASE
TCIFINANCE,FINANCE - INVESTMENTS
URJA,TRADING
MASKINVEST,FINANCE - GENERAL
KHANDSE,FINANCE - GENERAL
ALANKIT,FINANCE - GENERAL
VIVIDHA,TEXTILES - READYMADE APPARELS
FORTUNEFIN,FINANCE - GENERAL
EMKAY,FINANCE - GENERAL
NSIL,FINANCE - GENERAL
SUMMITSEC,FINANCE - INVESTMENTS
INVENTURE,FINANCE - INVESTMENTS
RELCNX100,FINANCE - INVESTMENTS
KANANIIND,DIAMOND CUTTING & JEWELLERY & PRECIOUS METALS
M100,FINANCE - INVESTMENTS
RELCONS,FINANCE - GENERAL
AUBANK,FINANCE - GENERAL
AUBANK,FINANCIAL SERVICES
AUBANK,HIGH_MARKET_VALUE
AUBANK,NIFTY200
AUBANK,NIFTY500
AUBANK,LARGECAP_250
AUBANK,MIDCAP_100
AUBANK,MIDCAP_150
AUBANK,MIDSMALLCAP_400
NAHARCAP,FINANCE - INVESTMENTS
INDBANK,FINANCE - GENERAL
TFCILTD,FINANCE - TERM LENDING INSTITUTIONS
TFCILTD,SPECIAL
RELDIVOPP,FINANCE - GENERAL
GEOJITFSL,FINANCE - GENERAL
GEOJITFSL,SPECIAL
ARMANFIN,FINANCE - LEASING & HIRE PURCHASE
STAN,BANKS - PRIVATE SECTOR
STAN,Bank
CONSOFINVT,FINANCE - GENERAL
CPSEETF,FINANCE - INVESTMENTS
VIJIFIN,FINANCE - GENERAL
JSWHL,FINANCE - INVESTMENTS
CGCL,FINANCE - GENERAL
DHUNINV,FINANCE - GENERAL
JPOLYINVST,FINANCE - GENERAL
GICHSGFIN,FINANCE - HOUSING
KICL,FINANCE - INVESTMENTS
NIF100IWIN,FINANCE - INVESTMENTS
KOTAKNIFTY,FINANCE - INVESTMENTS
BIRLAMONEY,FINANCE - GENERAL
NBIFIN,FINANCE - GENERAL
N100,FINANCE - INVESTMENTS
SIGNET,FINANCE - INVESTMENTS
VLSFINANCE,FINANCE - LEASING & HIRE PURCHASE
BFINVEST,FINANCE - INVESTMENTS
EQ30,FINANCE - INVESTMENTS
BSLNIFTY,FINANCE - INVESTMENTS
RRSLGETF,FINANCE - INVESTMENTS
LFIC,FINANCE - GENERAL
CREST,FINANCE - HOUSING
INFRABEES,FINANCE - INVESTMENTS
PNBHOUSING,FINANCE - HOUSING
PNBHOUSING,FINANCIAL SERVICES
PNBHOUSING,HIGH_MARKET_VALUE
PNBHOUSING,NIFTY200
PNBHOUSING,NIFTY500
PNBHOUSING,LARGECAP_250
PNBHOUSING,MIDCAP_100
PNBHOUSING,MIDCAP_150
PNBHOUSING,MIDSMALLCAP_400
PNBGILTS,FINANCE - INVESTMENTS
MCDHOLDING,FINANCE - INVESTMENTS
MAHABANK,BANKS - PUBLIC SECTOR
MAHABANK,Bank
UNITEDBNK,BANKS - PUBLIC SECTOR
UNITEDBNK,Bank
IBVENTURES,FINANCE - INVESTMENTS
IBVENTURES,FINANCIAL SERVICES
IBVENTURES,LONGTERM
BYKE,HOTELS
DHANBANK,BANKS - PRIVATE SECTOR
DHANBANK,Bank
CRMFGETF,FINANCE - INVESTMENTS
PSB,BANKS - PUBLIC SECTOR
PSB,Bank
CAPTRUST,FINANCE - LEASING & HIRE PURCHASE
MASFIN,FINANCE - GENERAL
MASFIN,FINANCIAL SERVICES
MASFIN,NIFTY500
MASFIN,MIDSMALLCAP_400
CDSL,FINANCE - INVESTMENTS
CDSL,FINANCIAL SERVICES
CDSL,NIFTY500
CDSL,MIDSMALLCAP_400
ONELIFECAP,FINANCE - INVESTMENTS
WEIZFOREX,FINANCE - INVESTMENTS
WEIZFOREX,SPECIAL
MUTHOOTCAP,FINANCE - INVESTMENTS
PILANIINVS,FINANCE - GENERAL
STAMPEDE,FINANCE - INVESTMENTS
SASTASUNDR,FINANCE - GENERAL
GANGESSECU,FINANCE - GENERAL
SEINV,FINANCE - INVESTMENTS
IVC,FINANCE - INVESTMENTS
RHFL,FINANCE - HOUSING
RHFL,FINANCIAL SERVICES
RHFL,NIFTY500
RHFL,MIDSMALLCAP_400
M50,FINANCE - INVESTMENTS
STEL,FINANCE - INVESTMENTS
HBSTOCK,FINANCE - LEASING & HIRE PURCHASE
ARIHANTSUP,CONSTRUCTION & CONTRACTING - REAL ESTATE
WILLAMAGOR,FINANCE - INVESTMENTS
PALASHSECU,FINANCE - GENERAL
HNGSNGBEES,FINANCE - INVESTMENTS
ALMONDZ,FINANCE - INVESTMENTS
TIMESGTY,FINANCE - LEASING & HIRE PURCHASE
KEYCORPSER,FINANCE - GENERAL
GLFL,FINANCE - LEASING & HIRE PURCHASE
TANTIACONS,CONSTRUCTION & CONTRACTING - CIVIL
TARMAT,CONSTRUCTION & CONTRACTING - CIVIL
EUROCERA,CERAMICS & GRANITE
SANGHIIND,CEMENT - PRODUCTS & BUILDING MATERIALS
IVRCLINFRA,CONSTRUCTION & CONTRACTING - CIVIL
REGENCERAM,CERAMICS & GRANITE
PUSHPREALM,CONSTRUCTION & CONTRACTING - CIVIL
BURNPUR,CEMENT - MAJOR
ASIANTILES,CERAMICS & GRANITE
MANINFRA,CONSTRUCTION & CONTRACTING - CIVIL
PERFECT,CONSTRUCTION & CONTRACTING - CIVIL
RAMCOIND,CEMENT - PRODUCTS & BUILDING MATERIALS
PBAINFRA,CONSTRUCTION & CONTRACTING - CIVIL
CANDC,CONSTRUCTION & CONTRACTING - CIVIL
PSPPROJECT,CONSTRUCTION & CONTRACTING - CIVIL
ORIENTBELL,CERAMICS & GRANITE
ARSSINFRA,CONSTRUCTION & CONTRACTING - CIVIL
VISAKAIND,CEMENT - PRODUCTS & BUILDING MATERIALS
GSCLCEMENT,CEMENT - MAJOR
MANAV,CONSTRUCTION & CONTRACTING - CIVIL
BVCL,CEMENT - MAJOR
GPTINFRA,CONSTRUCTION & CONTRACTING - CIVIL
HIL,CEMENT - PRODUCTS & BUILDING MATERIALS
NOIDATOLL,CONSTRUCTION & CONTRACTING - CIVIL
MUKANDENGG,CONSTRUCTION & CONTRACTING - CIVIL
MURUDCERA,CERAMICS & GRANITE
PRATIBHA,CONSTRUCTION & CONTRACTING - CIVIL
NCLIND,CEMENT - MINI
OCL,CEMENT - MAJOR
ORIENTALTL,CERAMICS & GRANITE
MAHLIFE,CONSTRUCTION & CONTRACTING - CIVIL
MADHAV,CERAMICS & GRANITE
INDIANHUME,CEMENT - PRODUCTS & BUILDING MATERIALS
PATELENG,CONSTRUCTION & CONTRACTING - CIVIL
BIGBLOC,CONSTRUCTION & CONTRACTING - CIVIL
IL&FSENGG,CONSTRUCTION & CONTRACTING - CIVIL
JMCPROJECT,CONSTRUCTION & CONTRACTING - CIVIL
GAMMONIND,CONSTRUCTION & CONTRACTING - CIVIL
GAMMNINFRA,CONSTRUCTION & CONTRACTING - CIVIL
MANGLMCEM,CEMENT - MAJOR
KCP,CEMENT - MAJOR
CAPACITE,CONSTRUCTION & CONTRACTING - CIVIL
RPPINFRA,CONSTRUCTION & CONTRACTING - CIVIL
SPMLINFRA,CONSTRUCTION & CONTRACTING - CIVIL
POKARNA,CERAMICS & GRANITE
APCL,CEMENT - MINI
ORIENTREF,CEMENT - PRODUCTS & BUILDING MATERIALS
SAGCEM,CEMENT - MINI
ANDHRACEMT,CEMENT - MAJOR
MADHUCON,CONSTRUCTION & CONTRACTING - CIVIL
AROGRANITE,CERAMICS & GRANITE
SIMPLEX,CONSTRUCTION & CONTRACTING - CIVIL
EVERESTIND,CEMENT - PRODUCTS & BUILDING MATERIALS
KAKATCEM,CEMENT - MINI
SUPREMEINF,CONSTRUCTION & CONTRACTING - CIVIL
UNITY,CONSTRUCTION & CONTRACTING - CIVIL
IRBINVIT,CONSTRUCTION & CONTRACTING - CIVIL
WELENT,CONSTRUCTION & CONTRACTING - CIVIL
WELENT,LONGTERM
VESUVIUS,CEMENT - PRODUCTS & BUILDING MATERIALS
VESUVIUS,INDUSTRIAL MANUFACTURING
SIMPLEXINF,CONSTRUCTION & CONTRACTING - CIVIL
BLKASHYAP,CONSTRUCTION & CONTRACTING - CIVIL
MBLINFRA,CONSTRUCTION & CONTRACTING - CIVIL
NITCO,CERAMICS & GRANITE
NITCO,LONGTERM
RAMKY,CONSTRUCTION & CONTRACTING - CIVIL
RAMKY,SPECIAL
CCCL,CONSTRUCTION & CONTRACTING - CIVIL
PRAKASHCON,CONSTRUCTION & CONTRACTING - CIVIL
CHROMATIC,DYES & PIGMENTS
TIRUMALCHM,CHEMICALS
IGPL,CHEMICALS
VINYLINDIA,CHEMICALS
FACT,FERTILISERS
BEPL,PETROCHEMICALS
BEPL,SPECIAL
BEPL,LONGTERM
DCW,PETROCHEMICALS
GOKULAGRO,EDIBLE OILS & SOLVENT EXTRACTION
GOCLCORP,CHEMICALS
NFL,FERTILISERS
NFL,FERTILISERS & PESTICIDES
NFL,NIFTY500
NFL,MIDSMALLCAP_400
NFL,SMALLCAP_100
OMKARCHEM,CHEMICALS
GULFPETRO,LUBRICANTS
INSECTICID,PESTICIDES & AGRO CHEMICALS
KANORICHEM,CHEMICALS
FCL,CHEMICALS
EXCELINDUS,CHEMICALS
EXCELINDUS,LONGTERM
PREMEXPLN,CHEMICALS
KIRIINDUS,DYES & PIGMENTS
SPIC,FERTILISERS
BALAMINES,CHEMICALS
FAIRCHEM,CHEMICALS
ZUARI,FERTILISERS
VISHNU,CHEMICALS
SIL,CHEMICALS
NACLIND,PESTICIDES & AGRO CHEMICALS
DYNPRO,DYES & PIGMENTS
JENSONICOL,PAINTS & VARNISHES
ALKALI,CHEMICALS
PHILIPCARB,CHEMICALS
BODALCHEM,DYES & PIGMENTS
LINDEINDIA,CHEMICALS
NOCIL,PETROCHEMICALS
INEOSSTYRO,PETROCHEMICALS
VIKASECO,CHEMICALS
IFBAGRO,BREWERIES & DISTILLERIES
SHREEPUSHK,CHEMICALS
FOSECOIND,CHEMICALS
MANALIPETC,PETROCHEMICALS
CLNINDIA,DYES & PIGMENTS
BAYERCROP,PESTICIDES & AGRO CHEMICALS
MANGCHEFER,FERTILISERS
MEGH,PESTICIDES & AGRO CHEMICALS
ZUARIGLOB,FERTILISERS
AGRITECH,FERTILISERS
SUPPETRO,CHEMICALS
SUPPETRO,PETROCHEMICALS
EXCELCROP,PESTICIDES & AGRO CHEMICALS
DEEPAKNTR,CHEMICALS
BHARATRAS,PESTICIDES & AGRO CHEMICALS
GULPOLY,CHEMICALS
HSCL,CHEMICALS
HSCL,NIFTY500
HSCL,MIDSMALLCAP_400
HSCL,SMALLCAP_100
NAGAFERT,FERTILISERS
ALKYLAMINE,CHEMICALS
CAMLINFINE,CHEMICALS
PUNJABCHEM,CHEMICALS
GEECEE,CHEMICALS
REFEX,CHEMICALS
PANAMAPET,CHEMICALS
BINDALAGRO,FERTILISERS
ASAHISONG,DYES & PIGMENTS
GOACARBON,PETROCHEMICALS
SRHHYPOLTD,CHEMICALS
BHAGERIA,DYES & PIGMENTS
SOTL,PETROCHEMICALS
AKSHARCHEM,DYES & PIGMENTS
INDIAGLYCO,CHEMICALS
TNPETRO,DETERGENTS
TNPETRO,SPECIAL
TNPETRO,LONGTERM
JAYAGROGN,CHEMICALS
SHALPAINTS,PAINTS & VARNISHES
VSCL,CHEMICALS
PODDARMENT,DYES & PIGMENTS
OCCL,CHEMICALS
MADRASFERT,FERTILISERS
VIDHIING,DYES & PIGMENTS
PRAKASH,DIVERSIFIED
PRAKASH,SPECIAL
ICICIGI,DIVERSIFIED
ICICIGI,FINANCIAL SERVICES
ICICIGI,HIGH_MARKET_VALUE
ICICIGI,NIFTY200
ICICIGI,NIFTY500
ICICIGI,LARGECAP_250
ICICIGI,MIDCAP_100
ICICIGI,MIDCAP_150
ICICIGI,MIDSMALLCAP_400
ORIENTPPR,DIVERSIFIED
RMDRIP,DIVERSIFIED
SBILIFE,DIVERSIFIED
SBILIFE,FINANCIAL SERVICES
SBILIFE,HIGH_MARKET_VALUE
SBILIFE,NIFTY100
SBILIFE,NIFTY200
SBILIFE,NIFTY500
SBILIFE,LARGECAP_250
SBILIFE,NIFTY_NEXT_50
RELIABLE,DIVERSIFIED
IEX,DIVERSIFIED
IEX,FINANCIAL SERVICES
IEX,NIFTY500
IEX,MIDSMALLCAP_400
TIRUPATI,DIVERSIFIED
MAHLOG,DIVERSIFIED
JASH,DIVERSIFIED
NESCO,DIVERSIFIED
NESCO,SERVICES
NESCO,NIFTY500
NESCO,MIDSMALLCAP_400
FORGE,DIVERSIFIED
GICRE,DIVERSIFIED
GICRE,FINANCIAL SERVICES
GICRE,HIGH_MARKET_VALUE
GICRE,NIFTY100
GICRE,NIFTY200
GICRE,NIFTY500
GICRE,LARGECAP_250
GICRE,NIFTY_NEXT_50
MBAPL,DIVERSIFIED
SECURCRED,DIVERSIFIED
CIMMCO,DIVERSIFIED
KOKUYOCMLN,DIVERSIFIED
SINTEX,DIVERSIFIED
VALUEIND,CONSUMER GOODS - WHITE GOODS
LEEL,CONSUMER GOODS - WHITE GOODS
FEDDERELEC,CONSUMER GOODS - WHITE GOODS
BUTTERFLY,DOMESTIC APPLIANCES
IFBIND,CONSUMER GOODS - WHITE GOODS
IFBIND,CONSUMER GOODS
IFBIND,LONGTERM
IFBIND,NIFTY500
IFBIND,MIDSMALLCAP_400
SUJANAUNI,DOMESTIC APPLIANCES
MIRCELECTR,CONSUMER GOODS - ELECTRONIC
BPL,CONSUMER GOODS - ELECTRONIC
SUPERHOUSE,LEATHER PRODUCTS
JHS,PERSONAL CARE
KHADIM,LEATHER PRODUCTS
SRIRAM,CONSUMER GOODS - ELECTRONIC
DPWIRES,CONSUMER GOODS - ELECTRONIC
MIRZAINT,LEATHER PRODUCTS
MIRZAINT,LONGTERM
PGEL,CONSUMER GOODS - ELECTRONIC
LIBERTSHOE,LEATHER PRODUCTS
NIPPOBATRY,DRY CELLS
SREEL,LEATHER PRODUCTS
BIL,LEATHER PRODUCTS
SALORAINTL,CONSUMER GOODS - ELECTRONIC
JINDALPHOT,CONSUMER GOODS - ELECTRONIC
WSI,ELECTRIC EQUIPMENT
SHRIRAMEPC,ENGINEERING - HEAVY
CEBBCO,ENGINEERING
MANAKCOAT,STEEL - MEDIUM & SMALL
SADBHIN,INFRASTRUCTURE - GENERAL
SADBHIN,CONSTRUCTION
SADBHIN,NIFTY500
SADBHIN,MIDSMALLCAP_400
DIAPOWER,CABLES - POWER & OTHERS
HEG,ELECTRODES & GRAPHITE
HEG,INDUSTRIAL MANUFACTURING
HEG,HIGH_MARKET_VALUE
HEG,SPECIAL
HEG,LONGTERM
HEG,NIFTY500
HEG,MIDSMALLCAP_400
HEG,SMALLCAP_50
HEG,SMALLCAP_100
PREMIER,ENGINEERING
GRAPHITE,ELECTRODES & GRAPHITE
GRAPHITE,INDUSTRIAL MANUFACTURING
GRAPHITE,HIGH_MARKET_VALUE
GRAPHITE,SPECIAL
GRAPHITE,LONGTERM
GRAPHITE,NIFTY500
GRAPHITE,MIDSMALLCAP_400
GRAPHITE,SMALLCAP_50
GRAPHITE,SMALLCAP_100
JPINFRATEC,INFRASTRUCTURE - GENERAL
KEI,CABLES - POWER & OTHERS
KEI,CAN-SLIM-2020
AISL,ENGINEERING
MANUGRAPH,ENGINEERING
SALZERELEC,ELECTRIC EQUIPMENT
TIL,ENGINEERING
ESABINDIA,ELECTRODES & GRAPHITE
ORIENTABRA,ABRASIVES
VETO,ELECTRIC EQUIPMENT
SHANTIGEAR,AUTO ANCILLARIES
EON,ELECTRIC EQUIPMENT
TECHNOFAB,ENGINEERING
UJAAS,POWER - TRANSMISSION & EQUIPMENT
JYOTISTRUC,POWER - TRANSMISSION & EQUIPMENT
VOLTAMP,POWER - TRANSMISSION & EQUIPMENT
ELECON,ENGINEERING - HEAVY
PETRONENGG,ENGINEERING
MEP,INFRASTRUCTURE - GENERAL
KSBPUMPS,PUMPS
SALASAR,ENGINEERING
LGBBROSLTD,AUTO ANCILLARIES
INDLMETER,ELECTRIC EQUIPMENT
HONDAPOWER,ELECTRIC EQUIPMENT
POWERMECH,INFRASTRUCTURE - GENERAL
EMCO,ELECTRIC EQUIPMENT
KIRLOSENG,ENGINES
BRNL,INFRASTRUCTURE - GENERAL
BBL,ELECTRIC EQUIPMENT
MAZDA,ENGINEERING
WENDT,ABRASIVES
GUJAPOLLO,ENGINEERING - HEAVY
CORDSCABLE,CABLES - POWER & OTHERS
ELGIEQUIP,COMPRESSORS
OMMETALS,ENGINEERING
MENONBE,BEARINGS
HBLPOWER,ELECTRIC EQUIPMENT
SWELECTES,ELECTRIC EQUIPMENT
ADORWELD,ELECTRODES & GRAPHITE
KECL,ELECTRIC EQUIPMENT
DYNAMATECH,PUMPS
TRIL,POWER - TRANSMISSION & EQUIPMENT
BSLIMITED,POWER - TRANSMISSION & EQUIPMENT
NITIRAJ,ENGINEERING
NRBBEARING,BEARINGS
SUNILHITEC,POWER - TRANSMISSION & EQUIPMENT
TARAPUR,POWER - TRANSMISSION & EQUIPMENT
DENORA,ELECTRIC EQUIPMENT
SANGHVIMOV,ENGINEERING - HEAVY
HPL,ELECTRIC EQUIPMENT
NIBL,BEARINGS
TEXINFRA,INFRASTRUCTURE - GENERAL
SWARAJENG,ENGINES
INGERRAND,COMPRESSORS
INGERRAND,INDUSTRIAL MANUFACTURING
REVATHI,COMPRESSORS
EIMCOELECO,ENGINEERING - HEAVY
LOKESHMACH,MACHINE TOOLS
WINDMACHIN,ENGINEERING - HEAVY
WALCHANNAG,ENGINEERING - HEAVY
SCHAEFFLER,BEARINGS
SCHAEFFLER,INDUSTRIAL MANUFACTURING
SCHAEFFLER,NIFTY500
SCHAEFFLER,LARGECAP_250
SCHAEFFLER,MIDCAP_150
SCHAEFFLER,MIDSMALLCAP_400
INDIANCARD,TEXTILES - MACHINERY
HERCULES,ENGINEERING
KIRLOSBROS,PUMPS
SHAKTIPUMP,PUMPS
TWL,INFRASTRUCTURE - GENERAL
INDOTECH,POWER - TRANSMISSION & EQUIPMENT
EASUNREYRL,ELECTRIC EQUIPMENT
KIRLOSIND,ENGINES
MBECL,ENGINEERING
ACE,ENGINEERING - HEAVY
UNIVCABLES,CABLES - POWER & OTHERS
A2ZINFRA,POWER - TRANSMISSION & EQUIPMENT
ELECTHERM,ENGINEERING
TDPOWERSYS,ENGINEERING - HEAVY
HINDDORROL,ENGINEERING
KABRAEXTRU,ENGINEERING - HEAVY
SKIL,INFRASTRUCTURE - GENERAL
PITTILAM,ENGINEERING
TRANSWIND,INFRASTRUCTURE - GENERAL
NTL,POWER - TRANSMISSION & EQUIPMENT
TRF,ENGINEERING - HEAVY
BHARATWIRE,STEEL - MEDIUM & SMALL
LITL,INFRASTRUCTURE - GENERAL
UGARSUGAR,SUGAR
KOTARISUG,SUGAR
UMANGDAIRY,FOOD PROCESSING
USHERAGRO,FOOD PROCESSING
SITASHREE,FOOD PROCESSING
HERITGFOOD,FOOD PROCESSING
HERITGFOOD,CONSUMER GOODS
HERITGFOOD,NIFTY500
HERITGFOOD,MIDSMALLCAP_400
SKMEGGPROD,FOOD PROCESSING
UTTAMSUGAR,SUGAR
GROBTEA,PLANTATIONS - TEA & COFFEE
PRABHAT,FOOD PROCESSING
JAYSREETEA,PLANTATIONS - TEA & COFFEE
MAGADSUGAR,SUGAR
PKTEA,PLANTATIONS - TEA & COFFEE
PONNIERODE,SUGAR
EDL,BREWERIES & DISTILLERIES
RAJSREESUG,SUGAR
JVLAGRO,VANASPATI & OILS
EIFFL,FOOD PROCESSING
DHARSUGAR,SUGAR
ROSSELLIND,PLANTATIONS - TEA & COFFEE
IVP,VANASPATI & OILS
IVP,LONGTERM
AVADHSUGAR,SUGAR
ANDHRSUGAR,SUGAR
KCPSUGIND,SUGAR
LAKSHMIEFL,FOOD PROCESSING
SIMBHALS,SUGAR
PIONDIST,BREWERIES & DISTILLERIES
VBL,FOOD PROCESSING
VBL,CONSUMER GOODS
VBL,NIFTY500
VBL,LARGECAP_250
VBL,MIDCAP_150
VBL,MIDSMALLCAP_400
GILLANDERS,DIVERSIFIED
SAKHTISUG,SUGAR
SKML,FOOD PROCESSING
TASTYBITE,FOOD PROCESSING
KMSUGAR,SUGAR
VADILALIND,FOOD PROCESSING
HARRMALAYA,PLANTATIONS - TEA & COFFEE
GLOBUSSPR,BREWERIES & DISTILLERIES
DTIL,PLANTATIONS - TEA & COFFEE
NDGL,PLANTATIONS - TEA & COFFEE
HATSUN,FOOD PROCESSING
HATSUN,CONSUMER GOODS
HATSUN,NIFTY500
HATSUN,LARGECAP_250
HATSUN,MIDCAP_150
HATSUN,MIDSMALLCAP_400
MAWANASUG,SUGAR
SDBL,BREWERIES & DISTILLERIES
RKDL,BREWERIES & DISTILLERIES
DALMIASUG,SUGAR
THIRUSUGAR,SUGAR
DPL,PETROCHEMICALS
DIAMONDYD,FOOD PROCESSING
BANARISUG,SUGAR
TRIVENI,SUGAR
ADFFOODS,FOOD PROCESSING
RANASUG,SUGAR
DHAMPURSUG,SUGAR
UNITEDTEA,PLANTATIONS - TEA & COFFEE
DWARKESH,SUGAR
TI,BREWERIES & DISTILLERIES
GMBREW,BREWERIES & DISTILLERIES
KOHINOOR,FOOD PROCESSING
KESARENT,SUGAR
PINCON,BREWERIES & DISTILLERIES
APEX,FOOD PROCESSING
GOLDSHARE,BANKS - PUBLIC SECTOR
GOLDSHARE,Bank
SETFGOLD,FINANCE - INVESTMENTS
GOLDIWIN,FINANCE - INVESTMENTS
GOLDBEES,BANKS - PRIVATE SECTOR
GOLDBEES,Bank
IDBIGOLD,FINANCE - INVESTMENTS
HDFCMFGETF,FINANCE - INVESTMENTS
IVZINGOLD,FINANCE - INVESTMENTS
BSLGOLDETF,FINANCE - INVESTMENTS
AUSOMENT,FINANCE - INVESTMENTS
HINDNATGLS,GLASS & GLASS PRODUCTS
NANDANI,TEXTILES - READYMADE APPARELS
WSTCSTPAPR,PAPER
STARPAPER,PAPER
MALUPAPER,PAPER
JKPAPER,PAPER
PDMJEPAPER,PAPER
MAXVIL,PACKAGING
EASTSILK,TEXTILES - SYNTHETIC & SILK
SHREYANIND,PAPER
ECEIND,ELECTRICALS
RAINBOWPAP,PAPER
EKC,PACKAGING
AMDIND,PACKAGING
WORTH,PACKAGING
SUTLEJTEX,TEXTILES - GENERAL
LAKPRE,FASTENERS
PDUMJEPULP,PAPER
STERTOOLS,FASTENERS
SIYSIL,TEXTILES - WEAVING
JINDCOT,TEXTILES - SPINNING - COTTON BLENDED
IPAPPM,PAPER
SAMTEL,ELECTRICALS
TOKYOPLAST,PLASTICS
WEIZMANIND,TEXTILES - PROCESSING
GENUSPAPER,PAPER
RAJVIR,TEXTILES - SPINNING - SYNTHETIC BLENDED
THOMASCOTT,TEXTILES - SYNTHETIC & SILK
SESHAPAPER,PAPER
DELTAMAGNT,ELECTRICALS
BRFL,TEXTILES - GENERAL
BRFL,TEXTILES
SPENTEX,TEXTILES - SPINNING - COTTON BLENDED
SHREERAMA,PACKAGING
RAMANEWS,PAPER
DAMODARIND,TEXTILES - SPINNING - SYNTHETIC BLENDED
SERVALL,PAPER
DONEAR,TEXTILES - WEAVING
SORILINFRA,TEXTILES - READYMADE APPARELS
MAGNUM,PAPER
BSL,TEXTILES - WEAVING
PAPERPROD,PACKAGING
JAYNECOIND,CASTINGS & FORGINGS
NDL,TEXTILES - DENIM
ESTER,PACKAGING
WINSOME,TEXTILES - SPINNING - COTTON BLENDED
EUROTEXIND,TEXTILES - SPINNING - COTTON BLENDED
MOMAI,TEXTILES - READYMADE APPARELS
MAYURUNIQ,PLASTICS
SUPREMETEX,TEXTILES - SPINNING - COTTON BLENDED
PIONEEREMB,TEXTILES - HOSIERY & KNITWEAR
GTNTEX,TEXTILES - GENERAL
ORBTEXP,TEXTILES - WEAVING
CELEBRITY,TEXTILES - READYMADE APPARELS
SELMCL,TEXTILES - GENERAL
PREMIERPOL,PLASTICS
GENUSPOWER,ELECTRICALS
ESSDEE,PACKAGING
SPTL,PLASTICS
SPTL,INDUSTRIAL MANUFACTURING
SPTL,NIFTY500
SPTL,MIDSMALLCAP_400
SPTL,SMALLCAP_50
SPTL,SMALLCAP_100
MFSL,FINANCE - INVESTMENTS
MFSL,FINANCIAL SERVICES
MFSL,NIFTY200
MFSL,NIFTY500
MFSL,LARGECAP_250
MFSL,MIDCAP_100
MFSL,MIDCAP_150
MFSL,MIDSMALLCAP_400
SPLIL,TEXTILES - READYMADE APPARELS
SPLIL,LONGTERM
ARROWGREEN,PLASTICS
EMMBI,PACKAGING
EMMBI,LONGTERM
PATSPINLTD,TEXTILES - SPINNING - COTTON BLENDED
DIXON,ELECTRICALS
DIXON,CONSUMER GOODS
DIXON,NIFTY500
DIXON,MIDSMALLCAP_400
BANSWRAS,TEXTILES - SPINNING - SYNTHETIC BLENDED
VIPCLOTHNG,TEXTILES - READYMADE APPARELS
VHL,FINANCE - INVESTMENTS
CNOVAPETRO,TEXTILES - MANMADE
VARDMNPOLY,TEXTILES - SPINNING - COTTON BLENDED
MORARJEE,TEXTILES - SPINNING - COTTON BLENDED
GARWALLROP,TEXTILES - GENERAL
GARDENSILK,TEXTILES - WEAVING
ORICONENT,PACKAGING
PLASTIBLEN,PLASTICS
GKWLIMITED,FASTENERS
POLYPLEX,PACKAGING
JISLDVREQS,PLASTICS
MOLDTKPAC,PLASTICS
PDUMJEIND,PAPER
PRADIP,TEXTILES - WEAVING
SPYL,TEXTILES - MANMADE
AMBIKCO,TEXTILES - SPINNING - COTTON BLENDED
HINDSYNTEX,TEXTILES - SPINNING - SYNTHETIC BLENDED
RMCL,PACKAGING
NAHARSPING,TEXTILES - HOSIERY & KNITWEAR
SUMEETINDS,TEXTILES - MANMADE
CENTUM,ELECTRICALS
SIIL,TEXTILES - HOSIERY & KNITWEAR
RESPONIND,PLASTICS
MOLDTECH,PACKAGING
GLOBE,TEXTILES - GENERAL
BHANDARI,TEXTILES - HOSIERY & KNITWEAR
PDSMFL,TEXTILES - GENERAL
XPROINDIA,PACKAGING
FLEXITUFF,PACKAGING
MOHITIND,TEXTILES - PROCESSING
RSWM,TEXTILES - SPINNING - SYNTHETIC BLENDED
CENTENKA,TEXTILES - MANMADE
INDTERRAIN,TEXTILES - READYMADE APPARELS
SGL,TEXTILES - GENERAL
SGL,LONGTERM
ELAND,TEXTILES - WEAVING
MANDHANA,TEXTILES - GENERAL
LOVABLE,TEXTILES - READYMADE APPARELS
SANGAMIND,TEXTILES - SPINNING - SYNTHETIC BLENDED
MMFL,CASTINGS & FORGINGS
KALYANIFRG,CASTINGS & FORGINGS
ELECTCAST,CASTINGS & FORGINGS
COSMOFILMS,PLASTICS
NAHARINDUS,TEXTILES - COMPOSITE MILLS
NAHARPOLY,TEXTILES - SPINNING - COTTON BLENDED
NAKODA,TEXTILES - PROCESSING
PGIL,TEXTILES - READYMADE APPARELS
MONTECARLO,TEXTILES - READYMADE APPARELS
AIFL,TEXTILES - READYMADE APPARELS
DCM,TEXTILES - SPINNING - COTTON BLENDED
TIMETECHNO,PACKAGING
TIMETECHNO,INDUSTRIAL MANUFACTURING
TIMETECHNO,NIFTY500
TIMETECHNO,MIDSMALLCAP_400
AYMSYNTEX,TEXTILES - PROCESSING
ASHIMASYN,TEXTILES - SPINNING - COTTON BLENDED
ALOKTEXT,TEXTILES - WEAVING
SARLAPOLY,TEXTILES - PROCESSING
